route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
45389,2,4130085,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130111,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130084,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130110,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130083,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130109,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130082,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130108,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130081,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130107,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130080,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130106,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130079,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130105,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130078,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130104,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130077,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130103,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130076,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130102,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130075,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130101,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130074,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130100,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130073,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130099,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130072,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130098,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130071,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130097,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130070,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130096,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130069,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130095,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130068,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130094,To Central Pointe,,1,1041873,191009,1,1
45389,2,4130067,To Central Pointe,,1,1041872,191009,1,1
45389,2,4130093,To Central Pointe,,1,1041873,191009,1,1
58077,2,4133171,Park City (Kimball Junction Transit Center),,0,1042321,191150,1,1
58077,2,4133170,Park City (Kimball Junction Transit Center),,0,1042321,191152,1,1
58077,2,4133173,Salt Lake Central Station,,1,1042319,191155,1,1
58077,2,4133172,Salt Lake Central Station,,1,1042317,191155,1,1
33219,2,4133076,Ogden Station,,0,1042307,191408,1,1
33219,2,4133075,Ogden Station,,0,1042307,191408,1,1
33219,2,4133074,Ogden Station,,0,1042307,191408,1,1
33219,2,4133073,Ogden Station,,0,1042307,191408,1,1
33219,2,4133072,Ogden Station,,0,1042307,191408,1,1
33219,2,4133071,Ogden Station,,0,1042307,191408,1,1
33219,2,4133070,Ogden Station,,0,1042307,191408,1,1
33219,2,4133069,Ogden Station,,0,1042307,191408,1,1
33219,2,4133068,Ogden Station,,0,1042307,191408,1,1
33219,2,4133067,Ogden Station,,0,1042307,191408,1,1
33219,2,4133066,Ogden Station,,0,1042307,191408,1,1
33219,2,4133065,Ogden Station,,0,1042307,191408,1,1
33219,2,4133064,Ogden Station,,0,1042307,191408,1,1
67534,2,4133127,Park City,,0,1042320,191411,1,1
67534,2,4133126,Park City,,0,1042319,191412,1,1
67534,2,4133125,Park City,,0,1042318,191412,1,1
67534,2,4133124,Park City,,0,1042317,191412,1,1
67534,2,4133131,Meadowbrook Station,,1,1042321,191414,1,1
67534,2,4133129,Meadowbrook Station,,1,1042320,191414,1,1
67534,2,4133130,Meadowbrook Station,,1,1042321,191414,1,1
67534,2,4133128,Meadowbrook Station,,1,1042318,191413,1,1
82374,190002,4140590,Powder Mountain,,0,1043448,191708,1,1
82374,190002,4140591,Powder Mountain,,0,1043450,191708,1,1
82374,190002,4140587,Powder Mountain,,0,1043451,191709,1,1
82374,190002,4140588,Powder Mountain,,0,1043448,191709,1,1
82374,190002,4140592,Powder Mountain,,0,1043455,191708,1,1
82374,190002,4140593,Powder Mountain,,0,1043457,191708,1,1
82374,190002,4141488,Powder Mountain,,0,1043462,191708,1,1
82374,190002,4140589,Powder Mountain,,0,1043464,191710,1,1
82374,190002,4140594,Ogden Station,,1,1043457,191712,1,1
82374,190002,4140595,Ogden Station,,1,1043462,191712,1,1
82374,190002,4140596,Ogden Station,,1,1043463,191712,1,1
82374,190002,4140597,Ogden Station,,1,1043464,191712,1,1
82374,190002,4140598,Ogden Station,,1,1043467,191712,1,1
82374,190002,4140599,Ogden Station/21st Street Hotels,,1,1043468,191713,1,1
82375,190002,4140660,Snow Basin,,0,1043447,191714,1,1
82375,190002,4140661,Snow Basin,,0,1043449,191714,1,1
82375,190002,4140662,Snow Basin,,0,1043452,191714,1,1
82375,190002,4140663,Snow Basin,,0,1043447,191716,1,1
82375,190002,4140664,Snow Basin,,0,1043456,191714,1,1
82375,190002,4140665,Ogden Station,,1,1043460,191717,1,1
82375,190002,4140666,Ogden Station,,1,1043461,191717,1,1
82375,190002,4140667,Ogden Station,,1,1043465,191717,1,1
82375,190002,4140668,Ogden Station,,1,1043466,191717,1,1
82375,190002,4140669,Ogden Station,,1,1043460,191717,1,1
44529,2,4140713,Alta via Snowbird,,0,1043255,191719,1,1
44529,2,4140712,Alta via Snowbird,,0,1043250,191719,1,1
44529,2,4140710,Alta via Snowbird,,0,1043252,191718,1,1
44529,2,4140709,Alta via Snowbird,,0,1043253,191718,1,1
44529,2,4140707,Alta via Snowbird,,0,1043251,191718,1,1
44529,2,4140714,Alta via Snowbird,,0,1043255,191718,1,1
44529,2,4140711,Alta via Snowbird,,0,1043254,191718,1,1
44529,2,4140706,Alta via Snowbird,,0,1043250,191718,1,1
44529,2,4140705,Alta via Snowbird,,0,1043249,191718,1,1
44529,2,4140708,Alta via Snowbird,,0,1043252,191718,1,1
44529,2,4140717,Alta via Snowbird,,0,1043255,191718,1,1
44529,2,4140715,Alta via Snowbird,,0,1043250,191718,1,1
44529,2,4140719,Alta via Snowbird,,0,1043252,191718,1,1
44529,2,4140716,Alta via Snowbird,,0,1043255,191718,1,1
44529,2,4140718,Alta via Snowbird,,0,1043250,191718,1,1
44529,2,4140720,Alta via Snowbird,,0,1043252,191718,1,1
44529,2,4140739,Midvale Fort Union Station,,1,1043253,191721,1,1
44529,2,4140732,Midvale Fort Union Station,,1,1043251,191721,1,1
44529,2,4140731,Midvale Fort Union Station,,1,1043255,191721,1,1
44529,2,4140736,Midvale Fort Union Station,,1,1043254,191721,1,1
44529,2,4140733,Midvale Fort Union Station,,1,1043250,191721,1,1
44529,2,4140726,Midvale Fort Union Station,,1,1043249,191721,1,1
44529,2,4140734,Midvale Fort Union Station,,1,1043252,191721,1,1
44529,2,4140735,Midvale Fort Union Station,,1,1043255,191721,1,1
44529,2,4140728,Midvale Fort Union Station,,1,1043250,191721,1,1
44529,2,4140738,Midvale Fort Union Station,,1,1043252,191721,1,1
44529,2,4140724,Midvale Fort Union Station,,1,1043257,191723,1,1
44529,2,4140737,Midvale Fort Union Station,,1,1043260,191723,1,1
44529,2,4140725,Midvale Fort Union Station,,1,1043255,191721,1,1
44529,2,4140729,Midvale Fort Union Station,,1,1043258,191721,1,1
44529,2,4140722,Midvale Fort Union Station,,1,1043250,191721,1,1
44529,2,4140721,Midvale Fort Union Station,,1,1043256,191723,1,1
44529,2,4140723,Midvale Fort Union Station,,1,1043252,191721,1,1
44529,2,4140730,Midvale Fort Union Station,,1,1043259,191721,1,1
44529,2,4140727,Midvale Fort Union Station,,1,1043257,191721,1,1
65123,2,4140854,Brighton via Solitude,,0,1043284,191728,1,1
65123,2,4140857,Brighton via Solitude,,0,1043287,191724,1,1
65123,2,4140855,Brighton via Solitude,,0,1043285,191728,1,1
65123,2,4140856,Brighton via Solitude,,0,1043286,191728,1,1
65123,2,4140858,Brighton via Solitude,,0,1043288,191727,1,1
65123,2,4140859,Brighton via Solitude,,0,1043289,191727,1,1
65123,286302,4203083,To Brighton,,0,1050451,193662,1,1
65123,2,4140860,Brighton via Solitude,,0,1043290,191727,1,1
65123,2,4140861,Brighton via Solitude,,0,1043284,191727,1,1
65123,2,4140862,Brighton via Solitude,,0,1043291,191727,1,1
65123,2,4140863,Brighton via Solitude,,0,1043287,191727,1,1
65123,2,4140864,Brighton via Solitude,,0,1043285,191727,1,1
65123,286302,4203084,To Brighton,,0,1050451,193662,1,1
65123,2,4140865,Brighton via Solitude,,0,1043286,191727,1,1
65123,2,4140890,Brighton via Solitude,,0,1043288,191727,1,1
65123,2,4140866,Brighton via Solitude,,0,1043289,191727,1,1
65123,2,4140880,Brighton via Solitude,,0,1043290,191727,1,1
65123,2,4140867,Brighton via Solitude,,0,1043284,191727,1,1
65123,2,4140868,Brighton via Solitude,,0,1043291,191727,1,1
65123,2,4140884,Brighton via Solitude,,0,1043287,191727,1,1
65123,2,4140869,Brighton via Solitude,,0,1043285,191727,1,1
65123,2,4140887,Brighton via Solitude,,0,1043286,191727,1,1
65123,2,4140870,Brighton via Solitude,,0,1043288,191727,1,1
65123,2,4140881,Brighton via Solitude,,0,1043289,191727,1,1
65123,2,4140871,Brighton via Solitude,,0,1043290,191727,1,1
65123,2,4140889,Brighton via Solitude,,0,1043284,191727,1,1
65123,2,4140872,Brighton via Solitude,,0,1043292,191727,1,1
65123,2,4140885,Brighton via Solitude,,0,1043291,191727,1,1
65123,2,4140873,Brighton via Solitude,,0,1043287,191727,1,1
65123,2,4140888,Brighton via Solitude,,0,1043285,191727,1,1
65123,2,4140874,Brighton via Solitude,,0,1043286,191727,1,1
65123,2,4140882,Brighton via Solitude,,0,1043288,191727,1,1
65123,2,4140875,Brighton via Solitude,,0,1043289,191727,1,1
65123,2,4140876,Brighton via Solitude,,0,1043290,191727,1,1
65123,2,4140891,Brighton via Solitude,,0,1043292,191727,1,1
65123,2,4140886,Brighton via Solitude,,0,1043291,191727,1,1
65123,2,4140877,Brighton via Solitude,,0,1043287,191727,1,1
65123,2,4140878,Brighton via Solitude,,0,1043285,191727,1,1
65123,2,4140883,Brighton via Solitude,,0,1043288,191727,1,1
65123,2,4140879,Brighton via Solitude,,0,1043289,191727,1,1
65123,2,4140892,Midvale Fort Union Station,,1,1043286,191731,1,1
65123,2,4140893,Midvale Fort Union Station,,1,1043288,191731,1,1
65123,2,4140894,Midvale Fort Union Station,,1,1043289,191731,1,1
65123,2,4140895,Midvale Fort Union Station,,1,1043290,191731,1,1
65123,2,4140925,Midvale Fort Union Station,,1,1043284,191731,1,1
65123,2,4140896,Midvale Fort Union Station,,1,1043291,191731,1,1
65123,2,4140922,Midvale Fort Union Station,,1,1043287,191731,1,1
65123,2,4140897,Midvale Fort Union Station,,1,1043285,191731,1,1
65123,2,4140898,Midvale Fort Union Station,,1,1043286,191731,1,1
65123,2,4140930,Midvale Fort Union Station,,1,1043288,191731,1,1
65123,2,4140899,Midvale Fort Union Station,,1,1043289,191731,1,1
65123,2,4140923,Midvale Fort Union Station,,1,1043290,191731,1,1
65123,2,4140900,Midvale Fort Union Station,,1,1043284,191731,1,1
65123,2,4140901,Midvale Fort Union Station,,1,1043291,191731,1,1
65123,2,4140926,Midvale Fort Union Station,,1,1043287,191731,1,1
65123,2,4140928,Midvale Fort Union Station,,1,1043285,191731,1,1
65123,2,4140902,Midvale Fort Union Station,,1,1043286,191731,1,1
65123,2,4140903,Midvale Fort Union Station,,1,1043288,191731,1,1
65123,2,4140924,Midvale Fort Union Station,,1,1043289,191731,1,1
65123,2,4140904,Midvale Fort Union Station,,1,1043290,191731,1,1
65123,2,4140931,Midvale Fort Union Station,,1,1043284,191731,1,1
65123,2,4140905,Midvale Fort Union Station,,1,1043292,191731,1,1
65123,2,4140927,Midvale Fort Union Station,,1,1043291,191731,1,1
65123,2,4140906,Midvale Fort Union Station,,1,1043287,191731,1,1
65123,2,4140907,Midvale Fort Union Station,,1,1043293,191732,1,1
65123,2,4140929,Midvale Fort Union Station,,1,1043285,191731,1,1
65123,2,4140908,Midvale Fort Union Station,,1,1043286,191731,1,1
65123,2,4140909,Midvale Fort Union Station,,1,1043288,191731,1,1
65123,2,4140910,Midvale Fort Union Station,,1,1043294,191732,1,1
65123,2,4140911,Midvale Fort Union Station,,1,1043289,191731,1,1
65123,2,4140912,Midvale Fort Union Station,,1,1043290,191731,1,1
65123,2,4140913,Midvale Fort Union Station,,1,1043284,191732,1,1
65123,2,4140915,Midvale Fort Union Station,,1,1043292,191731,1,1
65123,2,4140914,Midvale Fort Union Station,,1,1043293,191732,1,1
65123,2,4140916,Midvale Fort Union Station,,1,1043287,191731,1,1
65123,2,4140917,Midvale Fort Union Station,,1,1043285,191731,1,1
65123,2,4140918,Midvale Fort Union Station,,1,1043288,191731,1,1
65123,2,4140919,Midvale Fort Union Station,,1,1043294,191731,1,1
65123,2,4140920,Midvale Fort Union Station,,1,1043289,191731,1,1
65123,2,4140921,Midvale Fort Union Station,,1,1043292,191731,1,1
65123,2,4158218,Midvale Fort Union Station,,1,1043292,191731,1,1
65743,2,4141086,Alta via Snowbird,,0,1043325,191735,1,1
65743,2,4141084,Alta via Snowbird,,0,1043324,191735,1,1
65743,2,4141075,Alta via Snowbird,,0,1043322,191735,1,1
65743,2,4141074,Alta via Snowbird,,0,1043323,191734,1,1
65743,2,4141072,Alta via Snowbird,,0,1043318,191734,1,1
65743,2,4141069,Alta via Snowbird,,0,1043321,191734,1,1
65743,2,4141065,Alta via Snowbird,,0,1043320,191734,1,1
65743,2,4141087,Alta via Snowbird,,0,1043325,191734,1,1
65743,2,4141085,Alta via Snowbird,,0,1043324,191734,1,1
65743,2,4141080,Alta via Snowbird,,0,1043323,191734,1,1
65743,2,4141073,Alta via Snowbird,,0,1043322,191734,1,1
65743,2,4141066,Alta via Snowbird,,0,1043318,191734,1,1
65743,2,4141076,Alta via Snowbird,,0,1043320,191734,1,1
65743,2,4141081,Alta via Snowbird,,0,1043324,191734,1,1
65743,2,4141078,Alta via Snowbird,,0,1043322,191734,1,1
65743,2,4141070,Alta via Snowbird,,0,1043318,191734,1,1
65743,2,4141067,Alta via Snowbird,,0,1043320,191734,1,1
65743,2,4141082,Alta via Snowbird,,0,1043324,191734,1,1
65743,2,4141079,Alta via Snowbird,,0,1043322,191734,1,1
65743,2,4141071,Alta via Snowbird,,0,1043318,191734,1,1
65743,2,4141068,Alta via Snowbird,,0,1043320,191734,1,1
65743,2,4141064,Alta via Snowbird,,0,1043319,191734,1,1
65743,2,4141083,Alta via Snowbird,,0,1043324,191734,1,1
65743,2,4141062,Alta via Snowbird,,0,1043317,191734,1,1
65743,2,4141077,Alta via Snowbird,,0,1043322,191734,1,1
65743,2,4141063,Alta via Snowbird,,0,1043318,191734,1,1
65743,2,4141108,Historic Sandy Station,,1,1043322,191737,1,1
65743,2,4141102,Historic Sandy Station,,1,1043318,191737,1,1
65743,2,4141096,Historic Sandy Station,,1,1043320,191737,1,1
65743,2,4141113,Historic Sandy Station,,1,1043324,191737,1,1
65743,2,4141109,Historic Sandy Station,,1,1043323,191737,1,1
65743,2,4141103,Historic Sandy Station,,1,1043322,191737,1,1
65743,2,4141097,Historic Sandy Station,,1,1043318,191737,1,1
65743,2,4141104,Historic Sandy Station,,1,1043320,191737,1,1
65743,2,4141110,Historic Sandy Station,,1,1043324,191737,1,1
65743,2,4141106,Historic Sandy Station,,1,1043322,191737,1,1
65743,2,4141100,Historic Sandy Station,,1,1043318,191737,1,1
65743,2,4141098,Historic Sandy Station,,1,1043320,191737,1,1
65743,2,4141111,Historic Sandy Station,,1,1043324,191737,1,1
65743,2,4141107,Historic Sandy Station,,1,1043322,191737,1,1
65743,2,4141094,Historic Sandy Station,,1,1043327,191737,1,1
65743,2,4141101,Historic Sandy Station,,1,1043318,191737,1,1
65743,2,4141089,Historic Sandy Station,,1,1043326,191737,1,1
65743,2,4141099,Historic Sandy Station,,1,1043320,191737,1,1
65743,2,4141091,Historic Sandy Station,,1,1043319,191737,1,1
65743,2,4141112,Historic Sandy Station,,1,1043324,191737,1,1
65743,2,4141088,Historic Sandy Station,,1,1043317,191737,1,1
65743,2,4141095,Historic Sandy Station,,1,1043327,191737,1,1
65743,2,4141105,Historic Sandy Station,,1,1043322,191737,1,1
65743,2,4141093,Historic Sandy Station,,1,1043326,191737,1,1
65743,2,4141090,Historic Sandy Station,,1,1043318,191737,1,1
65743,2,4141092,Historic Sandy Station,,1,1043319,191737,1,1
59571,247302,4141346,Sundance,,0,1043417,191744,1,1
59571,247302,4141345,Sundance,,0,1043417,191742,1,1
59571,247302,4141343,Sundance,,0,1043419,191744,1,1
59571,247302,4141344,Sundance,,0,1043417,191742,1,1
59571,247302,4141342,Sundance,,0,1043419,191742,1,1
59571,247302,4141341,Sundance,,0,1043420,191742,1,1
59571,247302,4141340,Sundance,,0,1043418,191744,1,1
59571,247302,4141352,Palisade Park and Ride,,1,1043420,191745,1,1
59571,247302,4141348,Provo Central Station,,1,1043418,191747,1,1
59571,247302,4141351,Palisade Park and Ride,,1,1043420,191745,1,1
59571,247302,4141353,Palisade Park and Ride,,1,1043420,191745,1,1
59571,247302,4141350,Provo Central Station,,1,1043418,191747,1,1
59571,247302,4141349,Palisade Park and Ride,,1,1043418,191745,1,1
59571,247302,4141347,Provo Central Station,,1,1043416,191747,1,1
82381,190002,4141441,Snow Basin,,0,1043453,191749,1,1
82381,190002,4141449,Snow Basin,,0,1043454,191748,1,1
82381,190002,4141438,Snow Basin,,0,1043453,191749,1,1
82381,190002,4141450,Snow Basin,,0,1043454,191748,1,1
82381,190002,4141491,Layton Station,,1,1043459,191750,1,1
82381,190002,4141451,Layton Station,,1,1043458,191750,1,1
82381,190002,4141453,Layton Station,,1,1043459,191750,1,1
82381,190002,4141454,Layton Station,,1,1043458,191750,1,1
82381,190002,4141452,Layton Station,,1,1043459,191750,1,1
27614,3,4121286,Murray North Station,,0,1041104,190682,1,1
27614,3,4121280,Murray North Station,,0,1041103,190682,1,1
27614,3,4121287,Murray North Station,,0,1041104,190682,1,1
27614,3,4121279,Murray North Station,,0,1041103,190682,1,1
27614,3,4121284,Murray North Station,,0,1041104,190682,1,1
27614,3,4121283,Murray North Station,,0,1041103,190682,1,1
27614,3,4121288,Murray North Station,,0,1041104,190682,1,1
27614,3,4121281,Murray North Station,,0,1041103,190682,1,1
27614,3,4121285,Murray North Station,,0,1041104,190682,1,1
27614,3,4121282,Murray North Station,,0,1041103,190682,1,1
27614,3,4121296,Salt Lake Central Station,,1,1041104,190683,1,1
27614,3,4121290,Salt Lake Central Station,,1,1041103,190683,1,1
27614,3,4121297,Salt Lake Central Station,,1,1041104,190683,1,1
27614,3,4121289,Salt Lake Central Station,,1,1041103,190683,1,1
27614,3,4121294,Salt Lake Central Station,,1,1041104,190683,1,1
27614,3,4121293,Salt Lake Central Station,,1,1041103,190683,1,1
27614,3,4121298,Salt Lake Central Station,,1,1041104,190683,1,1
27614,3,4121291,Salt Lake Central Station,,1,1041103,190683,1,1
27614,3,4121295,Salt Lake Central Station,,1,1041104,190683,1,1
27614,3,4121292,Salt Lake Central Station,,1,1041103,190683,1,1
34504,3,4121441,Jordan Valley Station,,0,1041117,190686,1,1
34504,3,4121446,Jordan Valley Station,,0,1041118,190686,1,1
34504,3,4121440,Jordan Valley Station,,0,1041117,190686,1,1
34504,3,4121445,Jordan Valley Station,,0,1041118,190686,1,1
34504,3,4121439,Jordan Valley Station,,0,1041117,190686,1,1
34504,3,4121444,Jordan Valley Station,,0,1041118,190686,1,1
34504,3,4121438,Jordan Valley Station,,0,1041117,190686,1,1
34504,3,4121443,Jordan Valley Station,,0,1041118,190686,1,1
34504,3,4121437,Jordan Valley Station,,0,1041117,190686,1,1
34504,3,4121442,Jordan Valley Station,,0,1041118,190686,1,1
34504,3,4121436,Jordan Valley Station,,0,1041117,190686,1,1
34504,3,4121457,West Valley Central Station,,1,1041118,190689,1,1
34504,3,4121451,West Valley Central Station,,1,1041117,190689,1,1
34504,3,4121456,West Valley Central Station,,1,1041118,190689,1,1
34504,3,4121450,West Valley Central Station,,1,1041117,190689,1,1
34504,3,4121455,West Valley Central Station,,1,1041118,190689,1,1
34504,3,4121449,West Valley Central Station,,1,1041117,190689,1,1
34504,3,4121454,West Valley Central Station,,1,1041118,190689,1,1
34504,3,4121448,West Valley Central Station,,1,1041117,190689,1,1
34504,3,4121453,West Valley Central Station,,1,1041118,190689,1,1
34504,3,4121447,West Valley Central Station,,1,1041117,190689,1,1
34504,3,4121452,West Valley Central Station,,1,1041118,190689,1,1
19930,3,4121639,Ogden,,0,1041166,190695,1,1
19930,3,4121638,Ogden,,0,1041165,190695,1,1
19930,3,4121635,Ogden,,0,1041163,190695,1,1
19930,3,4121632,Ogden,,0,1041160,190695,1,1
19930,3,4121627,Ogden,,0,1041155,190695,1,1
19930,3,4121624,Ogden,,0,1041154,190695,1,1
19930,3,4121621,Ogden,,0,1041153,190695,1,1
19930,3,4121618,Ogden,,0,1041152,190695,1,1
19930,3,4121615,Ogden,,0,1041151,190695,1,1
19930,3,4121613,Ogden,,0,1041150,190695,1,1
19930,3,4121640,Ogden,,0,1041167,190695,1,1
19930,3,4121630,Ogden,,0,1041158,190695,1,1
19930,3,4121636,Ogden,,0,1041163,190695,1,1
19930,3,4121631,Ogden,,0,1041159,190695,1,1
19930,3,4121626,Ogden,,0,1041155,190695,1,1
19930,3,4121623,Ogden,,0,1041154,190695,1,1
19930,3,4121620,Ogden,,0,1041153,190695,1,1
19930,3,4121617,Ogden,,0,1041152,190695,1,1
19930,3,4121616,Ogden,,0,1041151,190695,1,1
19930,3,4121612,Ogden,,0,1041150,190695,1,1
19930,3,4121629,Ogden,,0,1041157,190695,1,1
19930,3,4121633,Ogden,,0,1041161,190695,1,1
19930,3,4121634,Ogden,,0,1041162,190695,1,1
19930,3,4121637,Ogden,,0,1041164,190695,1,1
19930,3,4121628,Ogden,,0,1041156,190695,1,1
19930,3,4121625,Ogden,,0,1041155,190695,1,1
19930,3,4121622,Ogden,,0,1041154,190695,1,1
19930,3,4121619,Ogden,,0,1041153,190695,1,1
19930,3,4121614,Ogden,,0,1041151,190695,1,1
19930,3,4121611,Ogden,,0,1041150,190695,1,1
19930,3,4121655,Downtown Salt Lake City,,1,1041155,190708,1,1
19930,3,4121654,Downtown Salt Lake City,,1,1041154,190708,1,1
19930,3,4121650,Downtown Salt Lake City,,1,1041153,190708,1,1
19930,3,4121648,Downtown Salt Lake City,,1,1041152,190708,1,1
19930,3,4121645,Downtown Salt Lake City,,1,1041151,190708,1,1
19930,3,4121641,Downtown Salt Lake City,,1,1041150,190708,1,1
19930,3,4121669,Downtown Salt Lake City,,1,1041166,190708,1,1
19930,3,4121668,Downtown Salt Lake City,,1,1041165,190708,1,1
19930,3,4121665,Downtown Salt Lake City,,1,1041163,190708,1,1
19930,3,4121662,Downtown Salt Lake City,,1,1041160,190708,1,1
19930,3,4121657,Downtown Salt Lake City,,1,1041155,190708,1,1
19930,3,4121653,Downtown Salt Lake City,,1,1041154,190708,1,1
19930,3,4121651,Downtown Salt Lake City,,1,1041153,190708,1,1
19930,3,4121647,Downtown Salt Lake City,,1,1041152,190708,1,1
19930,3,4121646,Downtown Salt Lake City,,1,1041151,190708,1,1
19930,3,4121643,Downtown Salt Lake City,,1,1041150,190708,1,1
19930,3,4121670,Downtown Salt Lake City,,1,1041167,190708,1,1
19930,3,4121660,Downtown Salt Lake City,,1,1041158,190708,1,1
19930,3,4121666,Downtown Salt Lake City,,1,1041163,190708,1,1
19930,3,4121661,Downtown Salt Lake City,,1,1041159,190708,1,1
19930,3,4121656,Downtown Salt Lake City,,1,1041155,190708,1,1
19930,3,4121652,Downtown Salt Lake City,,1,1041154,190708,1,1
19930,3,4121649,Downtown Salt Lake City,,1,1041153,190708,1,1
19930,3,4121644,Downtown Salt Lake City,,1,1041151,190708,1,1
19930,3,4121642,Downtown Salt Lake City,,1,1041150,190708,1,1
19930,3,4121659,Downtown Salt Lake City,,1,1041157,190708,1,1
19930,3,4121663,Downtown Salt Lake City,,1,1041161,190708,1,1
19930,3,4121664,Downtown Salt Lake City,,1,1041162,190708,1,1
19930,3,4121667,Downtown Salt Lake City,,1,1041164,190708,1,1
19930,3,4121658,Downtown Salt Lake City,,1,1041156,190708,1,1
33606,3,4121848,Rose Park loop clockwise; Salt Lake Central Station,,0,1041167,190719,1,1
33606,3,4121841,Rose Park loop clockwise; Salt Lake Central Station,,0,1041200,190719,1,1
33606,3,4121844,Rose Park loop clockwise; Salt Lake Central Station,,0,1041201,190719,1,1
33606,3,4121839,Rose Park loop clockwise; Salt Lake Central Station,,0,1041158,190719,1,1
33606,3,4121842,Rose Park loop clockwise; Salt Lake Central Station,,0,1041162,190719,1,1
33606,3,4121847,Rose Park loop clockwise; Salt Lake Central Station,,0,1041166,190719,1,1
33606,3,4121840,Rose Park loop clockwise; Salt Lake Central Station,,0,1041200,190719,1,1
33606,3,4121845,Rose Park loop clockwise; Salt Lake Central Station,,0,1041201,190719,1,1
33606,3,4121843,Rose Park loop clockwise; Salt Lake Central Station,,0,1041165,190719,1,1
33606,3,4121838,Rose Park loop clockwise; Salt Lake Central Station,,0,1041158,190719,1,1
33606,3,4121846,Rose Park loop clockwise; Salt Lake Central Station,,0,1041166,190719,1,1
2003,3,4121957,University Hospital,,0,1041222,190720,1,1
2003,3,4121947,University Hospital,,0,1041221,190720,1,1
2003,3,4121963,University Hospital,,0,1041222,190720,1,1
2003,3,4121948,University Hospital,,0,1041221,190720,1,1
2003,3,4121968,University Hospital,,0,1041222,190720,1,1
2003,3,4121946,University Hospital,,0,1041221,190720,1,1
2003,3,4121956,University Hospital,,0,1041222,190720,1,1
2003,3,4121944,University Hospital,,0,1041221,190720,1,1
2003,3,4121962,University Hospital,,0,1041222,190720,1,1
2003,3,4121945,University Hospital,,0,1041221,190720,1,1
2003,3,4121967,University Hospital,,0,1041222,190720,1,1
2003,3,4121949,University Hospital,,0,1041221,190720,1,1
2003,3,4121958,University Hospital,,0,1041222,190720,1,1
2003,3,4121950,University Hospital,,0,1041221,190720,1,1
2003,3,4121961,University Hospital,,0,1041222,190720,1,1
2003,3,4121955,University Hospital,,0,1043445,190720,1,1
2003,3,4121966,University Hospital,,0,1043444,190720,1,1
2003,3,4121953,University Hospital,,0,1043445,190720,1,1
2003,3,4121960,University Hospital,,0,1043444,190720,1,1
2003,3,4121951,University Hospital,,0,1043445,190720,1,1
2003,3,4121964,University Hospital,,0,1043444,190720,1,1
2003,3,4121954,University Hospital,,0,1043445,190720,1,1
2003,3,4121965,University Hospital,,0,1043444,190720,1,1
2003,3,4121952,University Hospital,,0,1043445,190720,1,1
2003,3,4121959,University Hospital,,0,1043444,190720,1,1
2003,3,4168539,Salt Lake Central Station,,1,1041222,192834,1,1
2003,3,4168540,Salt Lake Central Station,,1,1041221,192834,1,1
2003,3,4168541,Salt Lake Central Station,,1,1041222,192834,1,1
2003,3,4168542,Salt Lake Central Station,,1,1041221,192834,1,1
2003,3,4168543,Salt Lake Central Station,,1,1041222,192834,1,1
2003,3,4168544,Salt Lake Central Station,,1,1041221,192834,1,1
2003,3,4168545,Salt Lake Central Station,,1,1041222,192834,1,1
2003,3,4168546,Salt Lake Central Station,,1,1041221,192834,1,1
2003,3,4168547,Salt Lake Central Station,,1,1041222,192834,1,1
2003,3,4168548,Salt Lake Central Station,,1,1041221,192834,1,1
2003,3,4168549,Salt Lake Central Station,,1,1041222,192834,1,1
